4;arms_factory;3055.00;13.25;1473.00;4.86;0
4;industrial_complex;3051.00;10.78;1457.00;1.24;0
4;industrial_complex;3048.00;11.95;1456.00;5.37;0
4;industrial_complex;3056.00;11.70;1485.00;5.47;0
4;industrial_complex;3063.00;10.68;1485.00;3.30;0
4;industrial_complex;3063.00;11.03;1483.00;5.97;0
4;industrial_complex;3061.00;11.70;1483.00;3.81;0
4;air_base;3064.00;10.65;1481.00;3.91;0
4;bunker;3053.00;10.90;1464.00;1.75;0
4;bunker;3049.00;11.13;1461.00;5.87;0
4;bunker;3055.00;12.80;1479.00;5.98;0
4;bunker;3062.00;11.20;1481.00;3.81;0
4;bunker;3060.00;10.75;1487.00;0.20;0
4;bunker;3043.00;13.65;1464.00;2.87;0
4;bunker;3054.00;10.53;1493.00;4.42;0
4;bunker;3048.00;12.25;1454.00;2.26;0
4;bunker;3039.00;13.28;1452.00;3.47;0
4;bunker;3063.00;9.95;1492.00;1.31;0
4;anti_air_building;3044.00;13.43;1469.00;2.87;0
4;anti_air_building;3048.00;12.03;1482.00;5.54;0
4;anti_air_building;3050.00;13.20;1480.00;3.37;0
4;synthetic_refinery;3054.00;10.28;1454.00;6.04;0
4;fuel_silo;3049.00;11.57;1453.00;1.31;0
4;radar_station;3036.00;12.30;1454.00;4.33;0
4;rocket_site;3068.00;9.78;1479.00;1.82;0
4;nuclear_reactor;3054.00;13.57;1475.00;4.49;0
5;arms_factory;3114.00;9.90;1594.00;2.80;0
5;arms_factory;3158.00;9.80;1601.00;0.63;0
5;arms_factory;3136.00;9.82;1605.00;2.19;0
5;arms_factory;3144.00;10.25;1595.00;4.86;0
5;arms_factory;3157.00;9.80;1601.00;1.24;0
5;arms_factory;3115.00;9.80;1603.00;5.37;0
5;industrial_complex;3103.00;9.80;1595.00;5.47;0
5;industrial_complex;3157.00;9.90;1599.00;3.30;0
5;industrial_complex;3129.00;9.90;1605.00;5.97;0
5;industrial_complex;3136.00;10.40;1595.00;3.81;0
5;industrial_complex;3124.00;9.90;1592.00;3.91;0
5;industrial_complex;3112.00;9.80;1602.00;1.75;0
5;air_base;3118.00;9.80;1601.00;5.87;0
5;naval_base;3111.00;9.50;1608.00;-2.21;2309
5;naval_base;3109.00;9.57;1606.00;-3.61;2309
5;bunker;3135.00;10.15;1603.00;0.20;0
5;bunker;3142.00;9.80;1602.00;2.87;0
5;bunker;3148.00;9.98;1600.00;4.42;0
5;bunker;3150.00;9.95;1601.00;2.26;0
5;bunker;3124.00;9.80;1602.00;3.47;0
5;bunker;3134.00;10.40;1595.00;1.31;0
5;bunker;3121.00;9.80;1604.00;2.87;0
5;bunker;3119.00;9.80;1601.00;5.54;0
5;bunker;3109.00;9.65;1603.00;3.37;0
5;bunker;3124.00;9.90;1592.00;6.04;0
5;bunker;3144.00;10.38;1593.00;1.31;0
5;coastal_bunker;3111.00;9.60;1607.00;-2.21;0
5;coastal_bunker;3109.00;9.57;1606.00;-3.61;0
5;dockyard;3109.00;9.50;1607.00;-3.61;0
5;anti_air_building;3116.00;9.70;1608.00;6.04;0
5;anti_air_building;3127.00;10.35;1596.00;2.43;0
5;anti_air_building;3114.00;9.80;1599.00;0.26;0
5;synthetic_refinery;3149.00;9.80;1603.00;0.37;0
5;fuel_silo;3123.00;9.80;1602.00;4.49;0
5;radar_station;3099.00;9.75;1594.00;1.63;0
5;rocket_site;3126.00;9.90;1588.00;3.54;0
5;nuclear_reactor;3130.00;10.40;1595.00;0.27;0
6;arms_factory;2864.00;10.30;1538.00;2.19;0
6;arms_factory;2855.00;9.70;1541.00;4.86;0
6;arms_factory;2859.00;10.13;1534.00;1.24;0
6;arms_factory;2860.00;10.30;1536.00;5.37;0
6;arms_factory;2875.00;9.75;1536.00;5.47;0
6;arms_factory;2865.00;10.28;1538.00;3.30;0
6;industrial_complex;2860.00;9.88;1540.00;5.97;0
6;industrial_complex;2859.00;10.13;1534.00;3.81;0
6;industrial_complex;2860.00;10.30;1536.00;3.91;0
6;industrial_complex;2868.00;9.80;1536.00;1.75;0
6;industrial_complex;2865.00;10.28;1538.00;5.87;0
6;industrial_complex;2860.00;9.88;1540.00;5.98;0
6;air_base;2860.00;10.00;1533.00;3.81;0
6;naval_base;2855.00;9.50;1544.00;-2.16;8621
6;bunker;2868.00;9.80;1536.00;2.87;0
6;bunker;2867.00;10.03;1539.00;4.42;0
6;bunker;2867.00;9.70;1533.00;2.26;0
6;coastal_bunker;2854.00;9.60;1542.00;-2.16;0
6;dockyard;2854.00;9.60;1542.00;-2.16;0
6;anti_air_building;2868.00;9.80;1536.00;2.87;0
6;anti_air_building;2858.00;9.95;1538.00;5.54;0
6;anti_air_building;2865.00;10.18;1539.00;3.37;0
6;synthetic_refinery;2861.00;10.00;1533.00;6.04;0
6;fuel_silo;2861.00;10.30;1535.00;1.31;0
6;radar_station;2857.00;9.70;1528.00;4.33;0
6;rocket_site;2858.00;9.95;1538.00;1.82;0
6;nuclear_reactor;2865.00;10.18;1539.00;4.49;0
7;arms_factory;2880.00;9.60;1561.00;1.24;0
7;arms_factory;2882.00;9.70;1572.00;5.37;0
7;arms_factory;2882.00;9.60;1563.00;5.47;0
7;arms_factory;2885.00;9.60;1563.00;3.30;0
7;arms_factory;2881.00;9.70;1570.00;5.97;0
7;arms_factory;2882.00;9.70;1576.00;3.81;0
7;industrial_complex;2878.00;9.70;1561.00;3.91;0
7;industrial_complex;2881.00;9.70;1572.00;1.75;0
7;industrial_complex;2885.00;9.60;1562.00;5.87;0
7;industrial_complex;2881.00;9.70;1569.00;5.98;0
7;industrial_complex;2879.00;9.55;1570.00;3.81;0
7;industrial_complex;2880.00;9.60;1560.00;0.20;0
7;air_base;2877.00;9.70;1561.00;2.87;0
7;naval_base;2882.00;9.55;1577.00;-2.94;2752
7;naval_base;2879.00;9.50;1573.00;-2.36;2775
7;naval_base;2875.00;9.57;1561.00;-2.16;2775
7;bunker;2879.00;9.70;1564.00;1.31;0
7;bunker;2875.00;9.70;1558.00;2.87;0
7;bunker;2884.00;9.60;1561.00;5.54;0
7;bunker;2882.00;9.70;1576.00;3.37;0
7;coastal_bunker;2880.00;9.50;1578.00;-1.77;0
7;coastal_bunker;2871.00;9.50;1558.00;-1.37;0
7;coastal_bunker;2879.00;9.50;1573.00;-2.36;0
7;dockyard;2881.00;9.50;1577.00;-2.94;0
7;anti_air_building;2883.00;9.63;1570.00;4.49;0
7;anti_air_building;2873.00;9.70;1557.00;6.04;0
7;anti_air_building;2881.00;9.60;1562.00;2.43;0
7;synthetic_refinery;2878.00;9.70;1563.00;0.26;0
7;fuel_silo;2882.00;9.70;1574.00;0.37;0
7;radar_station;2869.00;9.50;1557.00;4.97;0
7;rocket_site;2883.00;9.60;1569.00;2.33;0
7;nuclear_reactor;2884.00;9.60;1560.00;3.54;0
8;arms_factory;2902.00;10.93;1511.00;5.47;0
8;arms_factory;2898.00;11.32;1512.00;3.30;0
8;arms_factory;2901.00;11.03;1512.00;5.97;0
8;arms_factory;2904.00;10.85;1512.00;3.81;0
8;arms_factory;2898.00;11.43;1513.00;3.91;0
8;arms_factory;2902.00;10.98;1513.00;1.75;0
8;industrial_complex;2899.00;11.40;1514.00;5.87;0
8;industrial_complex;2902.00;11.00;1514.00;5.98;0
8;industrial_complex;2899.00;11.48;1515.00;3.81;0
8;industrial_complex;2898.00;11.73;1516.00;0.20;0
8;industrial_complex;2898.00;11.80;1517.00;2.87;0
8;industrial_complex;2898.00;11.93;1518.00;4.42;0
8;air_base;2899.00;11.80;1519.00;2.26;0
8;bunker;2900.00;10.82;1508.00;3.47;0
8;anti_air_building;2898.00;10.80;1509.00;1.31;0
8;anti_air_building;2901.00;10.90;1509.00;2.87;0
8;anti_air_building;2898.00;10.95;1510.00;5.54;0
8;synthetic_refinery;2901.00;10.90;1510.00;3.37;0
8;fuel_silo;2904.00;10.80;1510.00;6.04;0
8;radar_station;2897.00;10.68;1508.00;1.39;0
8;rocket_site;2904.00;10.80;1511.00;3.98;0
8;nuclear_reactor;2899.00;11.25;1512.00;1.82;0
9;arms_factory;3046.00;12.70;1510.00;5.97;0
9;arms_factory;3034.00;11.50;1517.00;3.81;0
9;arms_factory;3032.00;10.53;1525.00;3.91;0
9;arms_factory;3026.00;12.20;1517.00;1.75;0
9;arms_factory;3039.00;11.25;1528.00;5.87;0
9;arms_factory;3024.00;12.38;1511.00;5.98;0
9;industrial_complex;3053.00;12.43;1518.00;3.81;0
9;industrial_complex;3042.00;10.78;1532.00;0.20;0
9;industrial_complex;3057.00;10.88;1528.00;2.87;0
9;industrial_complex;3036.00;12.35;1506.00;4.42;0
9;industrial_complex;3054.00;11.53;1521.00;2.26;0
9;industrial_complex;3033.00;12.15;1502.00;3.47;0
9;air_base;3036.00;12.40;1509.00;1.31;0
9;bunker;3036.00;10.95;1524.00;2.87;0
9;bunker;3059.00;11.25;1523.00;5.54;0
9;bunker;3054.00;11.85;1520.00;3.37;0
9;bunker;3044.00;12.70;1510.00;6.04;0
9;bunker;3021.00;14.93;1503.00;1.31;0
9;bunker;3032.00;11.93;1505.00;3.98;0
9;bunker;3022.00;11.57;1523.00;1.82;0
9;bunker;3017.00;11.95;1517.00;4.49;0
9;bunker;3031.00;10.50;1523.00;6.04;0
9;bunker;3034.00;12.20;1502.00;2.43;0
9;bunker;3027.00;12.32;1515.00;0.26;0
9;bunker;3050.00;11.10;1524.00;0.37;0
9;bunker;3054.00;10.85;1523.00;4.49;0
9;bunker;3045.00;11.18;1531.00;2.33;0
9;anti_air_building;3050.00;11.18;1526.00;3.54;0
9;anti_air_building;3054.00;10.68;1525.00;0.27;0
9;anti_air_building;3051.00;12.23;1519.00;2.93;0
9;synthetic_refinery;3036.00;12.43;1513.00;5.60;0
9;fuel_silo;3043.00;10.65;1531.00;1.99;0
9;radar_station;3008.00;13.55;1508.00;4.51;0
9;rocket_site;3015.00;12.57;1510.00;6.21;0
9;nuclear_reactor;3025.00;11.93;1508.00;4.05;0
10;arms_factory;3134.00;9.85;1553.00;3.91;0
10;arms_factory;3127.00;9.90;1558.00;1.75;0
10;arms_factory;3135.00;9.80;1558.00;5.87;0
10;arms_factory;3118.00;10.00;1546.00;5.98;0
10;arms_factory;3129.00;9.80;1560.00;3.81;0
10;arms_factory;3138.00;9.80;1560.00;0.20;0
10;industrial_complex;3146.00;9.90;1568.00;2.87;0
10;industrial_complex;3127.00;9.98;1552.00;4.42;0
10;industrial_complex;3125.00;9.95;1554.00;2.26;0
10;industrial_complex;3119.00;9.88;1562.00;3.47;0
10;industrial_complex;3118.00;9.90;1556.00;1.31;0
10;industrial_complex;3123.00;10.03;1551.00;2.87;0
10;air_base;3131.00;9.80;1564.00;5.54;0
10;bunker;3131.00;9.80;1556.00;3.37;0
10;bunker;3125.00;10.00;1551.00;6.04;0
10;bunker;3138.00;9.90;1554.00;1.31;0
10;bunker;3153.00;10.50;1565.00;3.98;0
10;bunker;3143.00;9.90;1553.00;1.82;0
10;bunker;3115.00;9.90;1561.00;4.49;0
10;bunker;3137.00;9.80;1568.00;6.04;0
10;bunker;3118.00;9.90;1557.00;2.43;0
10;bunker;3120.00;10.00;1546.00;0.26;0
10;anti_air_building;3117.00;9.98;1549.00;0.37;0
10;anti_air_building;3153.00;10.45;1568.00;4.49;0
10;anti_air_building;3128.00;9.95;1553.00;2.33;0
10;synthetic_refinery;3148.00;10.25;1570.00;3.54;0
10;fuel_silo;3126.00;9.90;1562.00;0.27;0
10;radar_station;3116.00;10.00;1546.00;2.34;0
10;rocket_site;3117.00;9.85;1564.00;5.60;0
10;nuclear_reactor;3140.00;9.80;1561.00;1.99;0
11;arms_factory;3184.00;9.88;1629.00;5.87;0
11;arms_factory;3178.00;10.80;1607.00;5.98;0
11;arms_factory;3196.00;10.30;1627.00;3.81;0
11;arms_factory;3163.00;9.95;1612.00;0.20;0
11;arms_factory;3161.00;10.25;1623.00;2.87;0
11;arms_factory;3209.00;10.18;1637.00;4.42;0
11;industrial_complex;3187.00;9.80;1613.00;2.26;0
11;industrial_complex;3184.00;10.20;1633.00;3.47;0
11;industrial_complex;3182.00;9.90;1616.00;1.31;0
11;industrial_complex;3179.00;10.90;1608.00;2.87;0
11;industrial_complex;3193.00;10.40;1629.00;5.54;0
11;industrial_complex;3205.00;10.32;1641.00;3.37;0
11;air_base;3199.00;10.10;1636.00;6.04;0
11;bunker;3175.00;11.25;1612.00;1.31;0
11;bunker;3193.00;10.40;1621.00;3.98;0
11;bunker;3193.00;10.30;1648.00;1.82;0
11;bunker;3203.00;9.95;1638.00;4.49;0
11;bunker;3186.00;10.30;1633.00;6.04;0
11;bunker;3204.00;10.00;1632.00;2.43;0
11;bunker;3201.00;10.40;1646.00;0.26;0
11;bunker;3197.00;10.35;1638.00;0.37;0
11;bunker;3164.00;10.15;1623.00;4.49;0
11;bunker;3187.00;9.98;1618.00;2.33;0
11;bunker;3171.00;10.93;1608.00;3.54;0
11;bunker;3190.00;10.07;1617.00;0.27;0
11;bunker;3179.00;10.43;1606.00;2.93;0
11;anti_air_building;3201.00;10.40;1646.00;5.60;0
11;anti_air_building;3204.00;10.10;1625.00;1.99;0
11;anti_air_building;3176.00;10.18;1617.00;5.00;0
11;synthetic_refinery;3193.00;10.30;1652.00;6.21;0
11;fuel_silo;3166.00;9.80;1618.00;4.05;0
11;radar_station;3161.00;9.98;1609.00;0.40;0
11;rocket_site;3187.00;10.30;1640.00;3.45;0
11;nuclear_reactor;3183.00;9.90;1630.00;6.11;0
12;arms_factory;3220.00;10.40;1676.00;3.81;0
12;arms_factory;3214.00;10.48;1675.00;0.20;0
12;arms_factory;3220.00;10.32;1658.00;2.87;0
12;arms_factory;3219.00;10.38;1661.00;4.42;0
12;arms_factory;3227.00;10.40;1659.00;2.26;0
12;arms_factory;3212.00;10.30;1682.00;3.47;0
12;industrial_complex;3222.00;10.25;1645.00;1.31;0
12;industrial_complex;3196.00;10.13;1663.00;2.87;0
12;industrial_complex;3224.00;10.40;1657.00;5.54;0
12;industrial_complex;3221.00;10.40;1673.00;3.37;0
12;industrial_complex;3194.00;10.05;1664.00;6.04;0
12;industrial_complex;3212.00;9.80;1656.00;1.31;0
12;air_base;3209.00;10.40;1677.00;3.98;0
12;naval_base;3186.00;9.50;1683.00;-1.57;1885
12;naval_base;3182.00;9.60;1667.00;-2.36;1885
12;naval_base;3187.00;9.57;1671.00;-1.82;1885
12;bunker;3201.00;10.30;1660.00;2.43;0
12;bunker;3220.00;10.30;1657.00;0.26;0
12;bunker;3229.00;9.98;1674.00;0.37;0
12;bunker;3203.00;10.32;1687.00;4.49;0
12;bunker;3217.00;10.23;1647.00;2.33;0
12;bunker;3231.00;9.85;1648.00;3.54;0
12;bunker;3223.00;10.40;1666.00;0.27;0
12;bunker;3228.00;10.40;1654.00;2.93;0
12;bunker;3236.00;9.80;1668.00;5.60;0
12;bunker;3206.00;10.45;1667.00;1.99;0
12;bunker;3233.00;10.23;1662.00;5.00;0
12;bunker;3244.00;9.90;1649.00;6.21;0
12;bunker;3191.00;10.10;1672.00;4.05;0
12;bunker;3194.00;10.30;1677.00;0.43;0
12;bunker;3185.00;9.68;1664.00;3.45;0
12;bunker;3214.00;10.43;1676.00;6.11;0
12;bunker;3206.00;10.30;1685.00;2.49;0
12;coastal_bunker;3183.00;9.50;1669.00;-2.36;0
12;coastal_bunker;3187.00;9.50;1673.00;-1.82;0
12;coastal_bunker;3187.00;9.50;1678.00;-1.57;0
12;dockyard;3186.00;9.50;1679.00;-1.57;0
12;anti_air_building;3232.00;10.35;1665.00;2.50;0
12;anti_air_building;3240.00;9.80;1663.00;5.16;0
12;anti_air_building;3191.00;10.03;1673.00;3.00;0
12;synthetic_refinery;3216.00;10.55;1670.00;4.21;0
12;fuel_silo;3218.00;10.50;1668.00;0.94;0
12;radar_station;3180.00;9.60;1666.00;4.29;0
12;rocket_site;3241.00;9.80;1672.00;6.28;0
12;nuclear_reactor;3204.00;10.50;1672.00;4.12;0
13;arms_factory;3195.00;10.30;1698.00;2.87;0
13;arms_factory;3193.00;10.25;1692.00;4.42;0
13;arms_factory;3195.00;9.68;1719.00;2.26;0
13;arms_factory;3184.00;9.70;1711.00;3.47;0
13;arms_factory;3196.00;10.30;1707.00;1.31;0
13;arms_factory;3181.00;9.70;1711.00;2.87;0
13;industrial_complex;3178.00;9.68;1706.00;5.54;0
13;industrial_complex;3207.00;10.30;1714.00;3.37;0
13;industrial_complex;3161.00;9.60;1709.00;6.04;0
13;industrial_complex;3186.00;9.70;1715.00;1.31;0
13;industrial_complex;3202.00;9.73;1716.00;3.98;0
13;industrial_complex;3202.00;9.75;1693.00;1.82;0
13;air_base;3195.00;10.30;1697.00;4.49;0
13;naval_base;3174.00;9.55;1710.00;-2.21;1660
13;naval_base;3173.00;9.50;1712.00;-1.82;1660
13;naval_base;3165.00;9.60;1701.00;-4.47;1885
13;naval_base;3161.00;9.60;1712.00;-4.07;1660
13;naval_base;3216.00;9.55;1725.00;-3.34;1434
13;naval_base;3189.00;9.55;1722.00;-2.90;1660
13;naval_base;3204.00;9.60;1723.00;-2.36;1660
13;naval_base;3188.00;9.50;1698.00;-0.59;1885
13;naval_base;3189.00;9.50;1697.00;-1.37;1885
13;bunker;3195.00;10.03;1716.00;5.60;0
13;bunker;3182.00;9.70;1704.00;1.99;0
13;bunker;3157.00;9.68;1709.00;5.00;0
13;bunker;3190.00;9.70;1719.00;6.21;0
13;bunker;3196.00;10.30;1692.00;4.05;0
13;bunker;3151.00;9.60;1698.00;0.43;0
13;bunker;3206.00;10.07;1694.00;3.45;0
13;bunker;3195.00;10.30;1704.00;6.11;0
13;bunker;3201.00;9.70;1719.00;2.49;0
13;bunker;3182.00;9.68;1715.00;5.51;0
13;bunker;3186.00;9.73;1711.00;0.43;0
13;bunker;3213.00;9.70;1724.00;4.56;0
13;bunker;3177.00;9.70;1705.00;0.94;0
13;bunker;3212.00;10.40;1711.00;2.50;0
13;coastal_bunker;3206.00;9.55;1725.00;-3.34;0
13;coastal_bunker;3188.00;9.50;1691.00;-1.37;0
13;coastal_bunker;3152.00;9.50;1701.00;-1.21;0
13;coastal_bunker;3198.00;9.60;1723.00;-2.90;0
13;coastal_bunker;3163.00;9.50;1708.00;0.46;0
13;coastal_bunker;3174.00;9.55;1710.00;-2.21;0
13;coastal_bunker;3185.00;9.57;1699.00;-0.59;0
13;coastal_bunker;3184.00;9.50;1720.00;-1.82;0
13;coastal_bunker;3212.00;9.50;1726.00;-3.34;0
13;dockyard;3181.00;9.50;1720.00;-1.82;0
13;anti_air_building;3193.00;10.05;1715.00;1.46;0
13;anti_air_building;3201.00;10.30;1711.00;4.12;0
13;anti_air_building;3190.00;9.78;1695.00;0.50;0
13;synthetic_refinery;3214.00;9.70;1724.00;3.17;0
13;fuel_silo;3211.00;9.85;1719.00;6.18;0
13;radar_station;3149.00;9.50;1687.00;2.30;0
13;rocket_site;3189.00;10.20;1703.00;5.23;0
13;nuclear_reactor;3203.00;9.85;1692.00;3.07;0
14;arms_factory;2756.00;9.70;1492.00;2.26;0
14;arms_factory;2776.00;9.70;1486.00;3.47;0
14;arms_factory;2759.00;10.53;1484.00;1.31;0
14;arms_factory;2742.00;9.70;1484.00;2.87;0
14;arms_factory;2747.00;9.82;1487.00;5.54;0
14;arms_factory;2778.00;9.70;1487.00;3.37;0
14;industrial_complex;2775.00;9.70;1475.00;6.04;0
14;industrial_complex;2734.00;9.55;1486.00;1.31;0
14;industrial_complex;2758.00;10.03;1487.00;3.98;0
14;industrial_complex;2735.00;9.70;1487.00;1.82;0
14;industrial_complex;2776.00;9.70;1476.00;4.49;0
14;industrial_complex;2748.00;9.70;1476.00;6.04;0
14;air_base;2772.00;9.70;1472.00;2.43;0
14;naval_base;2762.00;9.70;1488.00;-3.14;2871
14;naval_base;2732.00;9.50;1488.00;-2.68;2381
14;naval_base;2749.00;9.60;1490.00;-2.21;2381
14;naval_base;2746.00;9.50;1474.00;-1.33;4885
14;naval_base;2772.00;9.68;1489.00;-3.14;2871
14;naval_base;2762.00;9.50;1467.00;-0.69;8546
14;naval_base;2751.00;9.50;1473.00;-0.32;8546
14;bunker;2772.00;9.98;1480.00;5.60;0
14;bunker;2743.00;9.70;1488.00;1.99;0
14;bunker;2766.00;9.78;1471.00;5.00;0
14;bunker;2775.00;9.80;1483.00;6.21;0
14;bunker;2751.00;9.70;1477.00;4.05;0
14;bunker;2748.00;9.90;1485.00;0.43;0
14;bunker;2746.00;9.70;1488.00;3.45;0
14;bunker;2756.00;10.13;1479.00;6.11;0
14;bunker;2742.00;9.68;1477.00;2.49;0
14;bunker;2768.00;9.93;1484.00;5.51;0
14;coastal_bunker;2762.00;9.70;1488.00;-3.14;0
14;coastal_bunker;2751.00;9.50;1473.00;-0.32;0
14;coastal_bunker;2764.00;9.50;1471.00;-0.69;0
14;coastal_bunker;2751.00;9.50;1494.00;-2.21;0
14;coastal_bunker;2739.00;9.50;1480.00;-1.33;0
14;coastal_bunker;2782.00;9.75;1489.00;-3.14;0
14;coastal_bunker;2738.00;9.50;1482.00;-0.98;0
14;dockyard;2761.00;9.50;1470.00;-0.32;0
14;anti_air_building;2762.00;10.38;1485.00;5.07;0
14;anti_air_building;2758.00;9.90;1477.00;6.28;0
14;anti_air_building;2771.00;9.70;1488.00;4.12;0
14;synthetic_refinery;2763.00;10.40;1478.00;5.67;0
14;fuel_silo;2762.00;10.15;1486.00;3.51;0
14;radar_station;2732.00;9.50;1478.00;5.70;0
14;rocket_site;2748.00;9.60;1475.00;1.46;0
14;nuclear_reactor;2762.00;10.40;1479.00;4.12;0
15;arms_factory;2830.00;9.85;1511.00;1.31;0
15;arms_factory;2823.00;9.80;1501.00;2.87;0
15;arms_factory;2805.00;9.70;1502.00;5.54;0
15;arms_factory;2786.00;10.38;1499.00;3.37;0
15;arms_factory;2789.00;11.23;1492.00;6.04;0
15;arms_factory;2801.00;9.85;1501.00;1.31;0
15;industrial_complex;2818.00;10.00;1498.00;3.98;0
15;industrial_complex;2828.00;10.38;1497.00;1.82;0
